ID,model_ID,year,price,mileage,engineSize,transmission_ID,fuel_ID
11287,25,2017,17313,14364,2,1,5
11288,25,2017,24352,8884,2.099999905,1,1
11289,25,2017,18372,26508,2,4,5
11290,25,2015,16592,25230,2.099999905,4,1
11291,25,2019,22156,15179,1.5,1,5
11292,25,2017,17282,27107,2.099999905,4,1
11293,25,2019,31716,9785,2,4,1
11294,25,2017,22852,21750,2.099999905,4,1
11295,25,2015,15212,36120,2.099999905,4,1
11296,25,2016,20092,25803,2.099999905,4,1
11297,25,2017,23572,18495,2.099999905,1,1
11298,25,2019,28896,6765,2,1,1
11299,25,2019,30516,5465,2,1,5
11300,25,2019,23206,9150,2,1,1
11301,25,2019,27826,6522,2,1,5
11302,25,2016,25532,15129,2,1,5
11303,25,2018,25812,11451,2.099999905,4,1
11304,25,2018,22480,10339,2.099999905,4,1
11305,25,2015,10397,79881,2.099999905,2,1
11306,25,2017,33202,21524,3,1,5
11307,25,2018,27622,8984,1.5,4,5
11308,25,2015,12672,44121,2.099999905,2,1
11309,25,2015,13898,17426,2,2,5
11310,25,2017,18498,42100,2,4,3
11311,25,2019,24998,12999,2,4,1
11312,25,2016,16009,39924,1.600000024,1,1
11313,25,2017,13980,21300,2,2,5
11314,25,2017,14980,45034,2.099999905,2,1
11315,25,2017,18830,42437,2,4,3
11316,25,2017,19250,30796,2,4,3
11317,25,2014,13251,56219,2.099999905,4,1
11318,25,2015,13390,88218,2.099999905,1,3
11319,25,2017,17230,33538,2,4,5
11320,25,2019,28480,15160,1.5,4,5
11321,25,2019,29480,10844,2,4,5
11322,25,2019,42000,3864,3,4,5
11323,25,2019,50981,7721,3,1,5
11324,25,2015,17712,22958,1.600000024,4,1
11325,25,2019,39290,4651,3,4,5
11326,25,2017,27462,13258,2,1,5
11327,25,2020,39981,4065,2,4,1
11328,25,2017,34981,28174,4,4,5
11329,25,2018,19902,45734,2.099999905,4,1
11330,25,2019,31040,4511,2,4,1
11331,25,2019,20482,14061,1.5,4,5
11332,25,2019,26056,10096,1.5,4,5
11333,25,2015,10610,83047,1.600000024,2,1
11334,25,2017,14965,40623,1.600000024,4,1
11335,25,2016,19490,26900,2.099999905,4,1
11336,25,2016,14700,59023,1.600000024,1,1
11337,25,2016,13200,52684,1.600000024,2,1
11338,25,2014,13100,78845,2.099999905,4,1
11339,25,2013,10404,42477,1.600000024,4,5
11340,25,2017,24998,15754,2.099999905,4,1
11341,25,2019,23991,9179,2,4,1
11342,25,2017,23981,55381,2.099999905,4,1
11343,25,2016,14981,35000,1.600000024,4,1
11344,25,2014,15981,49552,2.099999905,4,1
11345,25,2018,25302,17933,2.099999905,4,1
11346,25,2017,34981,22056,3,4,5
11347,25,2017,16481,43678,2.099999905,4,1
11348,25,2019,59830,6234,4,1,5
11349,25,2016,17902,29607,1.600000024,4,1
11350,25,2019,29592,7325,2,1,5
11351,25,2017,18970,19858,1.600000024,1,1
11352,25,2016,21870,7576,2.099999905,4,1
11353,25,2015,16260,18025,2.099999905,4,1
11354,25,2015,15480,35223,2.099999905,2,1
11355,25,2019,24980,11589,1.5,4,5
11356,25,2019,29000,6349,1.5,4,5
11357,25,2019,23980,5164,1.5,4,5
11358,25,2019,25980,14284,2,4,1
11359,25,2019,25980,15070,2,4,1
11360,25,2019,29500,6936,2,4,5
11361,25,2017,18480,33105,2.099999905,4,1
11362,25,2018,27980,12173,2,4,1
11363,25,2019,24980,4238,1.5,4,5
11364,25,2019,29980,8709,2,4,1
11365,25,2016,19000,28632,2.099999905,4,1
11366,25,2020,28490,16388,2,4,1
11367,25,2017,16791,45624,2.099999905,4,1
11368,25,2016,17148,34794,2.099999905,1,1
11369,25,2016,17491,33532,2.099999905,4,1
11370,25,2019,28480,8900,2,1,1
11371,25,2019,28990,5904,2,1,1
11372,25,2019,35740,20016,3,4,5
11373,25,2019,28351,555,2,1,1
11374,25,2018,28652,8928,1.5,1,5
11375,25,2017,21991,20249,2.099999905,4,1
11376,25,2017,49991,26000,4,1,5
11377,25,2020,33111,4000,2,4,1
11378,25,2019,34070,14413,2,1,1
11379,25,2018,23022,8890,2,1,1
11380,25,2019,53991,8011,3,1,5
11381,25,2017,20836,20742,2.099999905,1,3
11382,25,2019,26530,3995,1.600000024,1,1
11383,25,2019,25830,6516,1.600000024,1,1
11384,25,2016,18340,43650,2.099999905,2,1
11385,25,2017,20340,34611,2.099999905,4,1
11386,25,2017,19980,38515,2.099999905,4,1
11387,25,2019,26550,4001,2,1,1
11388,25,2018,21430,7011,1.600000024,4,1
11389,25,2018,24810,20496,2.099999905,4,1
11390,25,2020,28590,1501,1.600000024,4,1
11391,25,2015,13500,37020,1.600000024,4,1
11392,25,2015,17000,17222,2,1,5
11393,25,2014,16964,20281,2.099999905,1,1
11394,25,2018,22680,20039,2.099999905,1,1
11395,25,2017,18995,40400,2,4,3
11396,25,2017,16995,24844,1.600000024,4,1
11397,25,2017,13610,32783,2,2,5
11398,25,2016,16000,19019,1.600000024,2,1
11399,25,2020,31480,9,2,4,1
11400,25,2017,21000,19566,2.099999905,4,1
11401,25,2019,31980,3986,2,4,1
11402,25,2019,31000,3144,2,4,1
11403,25,2017,17480,11906,2.099999905,4,1
11404,25,2019,31980,16,1.5,4,5
11405,25,2019,44980,4887,3,4,5
11406,25,2019,31480,3229,2,4,1
11407,25,2019,30480,6646,2,4,1
11408,25,2019,35980,3566,2,4,1
11409,25,2019,29980,16,1.600000024,4,1
11410,25,2020,32980,16,2,4,1
11411,25,2019,38500,3999,3,4,5
11412,25,2017,19480,31822,2,4,3
11413,25,2019,66990,9625,4,1,5
11414,25,2017,25172,30525,2,1,5
11415,25,2019,28466,3074,1.5,1,5
11416,25,2019,30572,5524,1.5,1,5
11417,25,2019,29782,7859,2,1,5
11418,25,2019,27066,6655,2,1,5
11419,25,2019,20676,14163,2,1,1
11420,25,2019,24306,15253,2,4,1
11421,25,2015,17682,27852,2.099999905,4,1
11422,25,2018,29532,7809,2,4,1
11423,25,2017,20480,12283,2.099999905,4,1
11424,25,2019,28980,3695,2,4,1
11425,25,2019,19980,14269,1.5,4,5
11426,25,2017,17980,32259,2.099999905,4,1
11427,25,2019,28480,4665,2,4,5
11428,25,2017,24880,14843,2.099999905,1,1
11429,25,2020,35980,9,2,4,1
11430,25,2020,32480,16,2,4,1
11431,25,2020,22980,16,1.600000024,2,5
11432,25,2020,31980,16,2,4,1
11433,25,2020,31980,16,2,4,1
11434,25,2019,31480,16,2,4,1
11435,25,2019,29980,16,1.5,4,5
11436,25,2019,35980,9,2,4,1
11437,25,2019,31980,9,2,4,1
11438,25,2019,29980,5428,2,4,1
11439,25,2020,33980,16,2,4,1
11440,25,2020,29980,9,1.5,4,5
11441,25,2017,19980,16624,2.099999905,4,1
11442,25,2019,33980,9,2,4,1
11443,25,2019,31980,9,2,4,1
11444,25,2019,27500,5866,1.5,4,5
11445,25,2019,26000,9180,2,4,1
11446,25,2019,31980,16,2,4,1
11447,25,2019,30980,4288,1.600000024,4,1
11448,25,2019,35980,1844,2,4,1
11449,25,2019,32980,16,1.5,4,5
11450,25,2019,36980,9,2,1,1
11451,25,2019,20980,14694,1.5,4,5
11452,25,2019,20980,13137,1.5,4,5
11453,25,2017,15980,34692,2.099999905,2,1
11454,25,2018,27980,13199,2,4,1
11455,25,2019,29980,4616,2,4,1
11456,25,2019,29980,9227,2,4,1
11457,25,2017,17280,42294,2.099999905,4,1
11458,25,2019,27980,14742,2,4,1
11459,25,2018,25480,9830,1.5,4,5
11460,25,2019,27000,10368,2,4,1
11461,25,2019,20980,11412,2,4,1
11462,25,2019,19980,15057,2.099999905,4,1
11463,25,2018,29480,8228,2,4,1
11464,25,2017,45480,11018,4,4,5
11465,25,2019,24980,6784,1.5,4,5
11466,25,2019,24980,5453,1.5,4,5
11467,25,2019,26500,3341,1.5,4,5
11468,25,2019,24000,5207,1.5,4,5
11469,25,2019,29500,10939,1.5,4,5
11470,25,2019,32980,7255,2,4,1
11471,25,2017,23980,15902,2.099999905,1,1
11472,25,2019,28980,16543,2,4,5
11473,25,2019,19980,13891,1.5,4,5
11474,25,2019,19980,14307,1.5,4,5
11475,25,2019,29980,9782,2,4,1
11476,25,2019,26980,6584,1.5,4,5
11477,25,2019,24480,13314,2,4,1
11478,25,2019,25980,11412,1.5,4,5
11479,25,2019,26000,5046,1.5,4,5
11480,25,2019,23780,14663,1.5,4,5
11481,25,2019,25000,13169,1.5,4,5
11482,25,2019,30980,3254,2,4,1
11483,25,2019,29980,6073,2,4,1
11484,25,2019,29980,9454,2,4,1
11485,25,2020,65980,3999,4,4,5
11486,25,2019,28980,10696,1.5,4,5
11487,25,2019,67980,3456,4,4,5
11488,25,2019,31980,9,1.5,4,5
11489,25,2019,30980,16,2,4,1
11490,25,2020,30980,3999,2,4,1
11491,25,2019,29480,11064,2,4,1
11492,25,2015,16480,41349,2.099999905,4,1
11493,25,2019,25980,8999,1.5,4,5
11494,25,2014,15894,33896,2.099999905,4,1
11495,25,2015,15495,37200,2.099999905,1,1
11496,25,2019,28780,26075,1.5,4,5
11497,25,2016,18480,25996,2.099999905,4,1
11498,25,2019,25980,13214,1.5,4,5
11499,25,2019,26980,7721,1.5,4,5
11500,25,2019,25980,13012,1.5,4,5
11501,25,2018,21980,8024,2.099999905,4,1
11502,25,2019,31480,7524,2,4,1
11503,25,2018,22680,7470,2,4,1
11504,25,2020,33980,16,2,4,1
11505,25,2019,45980,4504,3,4,5
11506,25,2019,45980,2010,3,4,5
11507,25,2019,20980,15933,1.5,4,5
11508,25,2019,24780,13539,2,4,1
11509,25,2019,26780,10340,2,4,1
11510,25,2019,20480,14620,1.5,4,5
11511,25,2019,25480,12016,1.5,4,5
11512,25,2015,14000,43927,2.099999905,2,1
11513,25,2019,25980,12285,1.5,4,5
11514,25,2019,20980,14208,1.5,4,5
11515,25,2019,45980,2617,3,4,5
11516,25,2020,38980,3999,3,4,5
11517,25,2019,26980,8072,2,4,1
11518,25,2019,20480,6459,1.5,4,5
11519,25,2019,27980,7460,2,4,1
11520,25,2019,29480,7494,2,4,1
11521,25,2019,29480,3999,1.600000024,4,1
11522,25,2019,27000,3689,1.600000024,4,1
11523,25,2020,32980,9,2,4,1
11524,25,2019,36980,16,2,4,1
11525,25,2019,36980,16,2,4,1
11526,25,2016,20780,31246,2.099999905,4,1
11527,25,2019,30980,4957,2,4,1
11528,25,2016,18480,14996,2.099999905,4,1
11529,25,2016,15480,36069,2.099999905,2,1
11530,25,2017,24995,19500,2.099999905,1,1
11531,25,2017,23995,14120,2.099999905,4,1
11532,25,2017,22495,12028,2.099999905,1,1
11533,25,2016,20500,17410,2.099999905,4,1
11534,25,2015,14440,30380,2.099999905,4,1
11535,25,2019,25980,11395,1.5,4,5
11536,25,2019,29000,5937,1.5,4,5
11537,25,2019,28480,11253,2,4,1
11538,25,2018,22500,10514,1.5,4,5
11539,25,2018,27500,12234,2,4,1
11540,25,2019,20980,13645,2,4,1
11541,25,2019,24980,6539,1.5,4,5
11542,25,2019,25980,6206,1.5,4,5
11543,25,2019,28480,2584,2,4,5
11544,25,2016,17998,6043,1.600000024,4,1
11545,25,2016,19698,13115,2,4,3
11546,25,2016,18998,26372,2,1,3
11547,25,2017,18998,23771,2.099999905,4,1
11548,25,2016,10998,83786,1.600000024,2,1
11549,25,2017,18498,48404,2,4,3
11550,25,2016,13698,86965,2,4,3
11551,25,2017,14698,59038,2.099999905,2,1
11552,25,2016,13498,32174,2.099999905,2,1
11553,25,2019,24980,4363,1.5,4,5
11554,25,2019,29980,9109,2,4,1
11555,25,2020,30480,16,2,4,1
11556,25,2020,30480,16,2,4,1
11557,25,2019,30480,249,2,4,1
11558,25,2019,31000,13,2,4,1
11559,25,2014,11133,61616,2.099999905,4,1
11560,25,2017,18990,37730,2.099999905,4,1
11561,25,2017,20995,19750,2.099999905,4,1
11562,25,2017,46995,24347,4,4,5
11563,25,2019,32995,4500,2,4,1
11564,25,2017,21495,17442,2.099999905,4,1
11565,25,2015,17495,33425,2.099999905,4,1
11566,25,2019,67495,700,4,4,5
11567,25,2017,17850,40202,2.099999905,4,1
11568,25,2016,19170,35620,2,1,5
11569,25,2013,23000,43442,6.199999809,4,5
11570,25,2015,14850,44458,2.099999905,4,1
11571,25,2019,18998,14006,1.5,4,5
11572,25,2017,19498,46889,2,4,3
11573,25,2016,14057,21443,1.600000024,2,1
11574,25,2017,27995,4495,2,1,5
11575,25,2017,24750,14776,2,1,5
11576,25,2015,13260,79950,2.099999905,1,3
11577,25,2018,20990,19650,2,4,5
11578,25,2018,18450,30460,2.099999905,1,1
11579,25,2015,17250,20720,2.099999905,1,1
11580,25,2015,18610,14750,2.099999905,1,1
11581,25,2016,18790,25250,2,4,3
11582,25,2017,17300,27420,1.600000024,4,1
11583,25,2015,18498,29817,2.099999905,4,1
11584,25,2015,15298,59925,2,4,3
11585,25,2016,17400,27036,2,1,3
11586,25,2015,15999,39195,2.099999905,4,3
11587,25,2019,28995,5196,2,4,1
11588,25,2020,41999,4999,3,4,5
11589,25,2019,36999,499,1.5,1,5
11590,25,2019,30500,4999,1.600000024,1,5
11591,25,2018,21160,13800,2.099999905,4,1
11592,25,2019,26789,4680,1.5,4,5
11593,25,2014,20495,10,2.099999905,1,1
11594,25,2016,29995,33977,3,4,5
11595,25,2017,16495,30807,2.099999905,4,1
11596,25,2017,16995,30256,2.099999905,4,1
11597,25,2019,39995,9293,3,4,5
11598,25,2020,44995,250,2,4,5
11599,25,2017,23995,33867,2.099999905,1,1
11600,25,2015,12999,18766,2,2,5
11601,25,2014,13390,43793,2,4,5
11602,25,2017,18299,8552,2,4,5
11603,25,2014,11000,71892,2.099999905,4,1
11604,25,2015,16617,27080,2.099999905,1,1
11605,25,2018,22201,22318,2.099999905,4,1
11606,25,2016,16999,25448,2,1,5
11607,25,2018,23299,17000,2.099999905,4,1
11608,25,2019,31499,2206,2,1,1
11609,25,2019,29950,4951,2,1,1
11610,25,2019,31799,999,1.5,1,5
11611,25,2014,15990,40997,2.099999905,1,1
11612,25,2018,18999,24863,2,1,5
11613,25,2018,22595,14389,2.099999905,4,1
11614,25,2014,10290,79216,2.099999905,4,1
11615,25,2015,10700,58724,2.099999905,4,1
11616,25,2018,23890,8194,2,4,1
11617,25,2017,18481,20179,2.099999905,1,1
11618,25,2013,8751,91046,2.099999905,4,1
11619,25,2015,11500,42918,2,2,5
11620,25,2017,23999,32688,2,1,5
11621,25,2019,26999,6155,2,4,1
11622,25,2015,14999,42785,2.099999905,2,1
11623,25,2017,33499,30968,3,4,5
11624,25,2017,19999,9453,2.099999905,4,1
11625,25,2017,20799,40355,2,1,5
11626,25,2019,31999,999,2,1,1
11627,25,2019,31995,999,2,1,1
11628,25,2019,28880,8439,2,1,1
11629,25,2017,15450,36368,2.099999905,4,1
11630,25,2019,19995,13071,1.5,1,5
11631,25,2019,31799,6805,2,4,5
11632,25,2019,23295,15312,2,4,1
11633,25,2017,18358,39413,2.099999905,1,1
11634,25,2019,31009,2900,2,1,1
11635,25,2019,29903,1664,2,1,1
11636,25,2019,22995,4374,1.5,4,5
11637,25,2019,30845,2065,2,1,1
11638,25,2019,46755,168,3,1,5
11639,25,2019,30675,1550,2,1,1
11640,25,2016,16215,43559,2.099999905,4,1
11641,25,2019,19394,14203,1.5,4,5
11642,25,2016,21995,18998,2,4,5
11643,25,2017,19545,32000,2.099999905,4,1
11644,25,2017,18750,30000,1.600000024,4,1
11645,25,2017,20995,14800,2.099999905,4,1
11646,25,2015,16995,15000,2.099999905,2,1
11647,25,2017,23890,23479,2,4,5
11648,25,2016,18249,36077,2.099999905,1,1
11649,25,2017,22479,30200,2.099999905,4,1
11650,25,2019,23825,11135,1.5,1,5
11651,25,2017,17973,69791,2.099999905,4,3
11652,25,2016,16991,28500,2.099999905,4,1
11653,25,2019,38596,2055,3,4,5
11654,25,2019,28382,12585,2,1,1
11655,25,2019,24626,14923,2,1,1
11656,25,2019,28896,5044,2,1,1
11657,25,2018,23500,4368,1.5,1,5
11658,25,2019,26995,12725,1.5,1,5
11659,25,2018,21500,15922,2.099999905,1,1
11660,25,2018,24750,14788,1.5,1,5
11661,25,2019,31650,7546,2,1,5
11662,25,2017,17750,15500,2.099999905,1,1
11663,25,2016,19995,17560,2,4,5
11664,25,2019,26500,6902,1.5,1,5
11665,25,2017,31692,38545,3,1,5
11666,25,2016,22999,26673,2.099999905,4,1
11667,25,2018,26995,11209,2,4,1
11668,25,2017,22995,20362,2.099999905,1,1
11669,25,2017,23995,14952,2,1,5
11670,25,2017,20495,12505,2.099999905,4,1
11671,25,2016,16495,28304,1.600000024,4,1
11672,25,2017,20495,13400,2,4,5
11673,25,2019,31276,5999,2,1,5
11674,25,2018,27832,11847,2,1,1
11675,25,2017,16202,67665,2.099999905,1,1
11676,25,2017,16442,58687,2.099999905,1,1
11677,25,2019,31650,4216,2,1,5
11678,25,2016,21750,15664,2,1,5
11679,25,2013,8991,47334,2.099999905,4,1
11680,25,2017,16491,32434,2.099999905,4,1
11681,25,2019,25695,2000,1.5,4,5
11682,25,2020,29999,100,2,4,1
11683,25,2018,26690,16132,2,1,1
11684,25,2019,25990,13275,2,1,1
11685,25,2015,15849,44012,2.099999905,4,1
11686,25,2016,17999,18246,2,4,5
11687,25,2018,19998,11468,2,4,5
11688,25,2015,15990,43120,2.099999905,1,1
11689,25,2018,21960,31639,2,4,1
11690,25,2016,16960,21821,2.099999905,1,1
11691,25,2015,17441,49910,2.099999905,4,1
11692,25,2017,31741,13500,3,4,5
11693,25,2013,9991,66419,1.600000024,4,5
11694,25,2019,25122,13852,2,4,1
11695,25,2017,19762,36047,2.099999905,1,1
11696,25,2018,23456,26723,2.099999905,1,1
11697,25,2019,67940,237,4,1,5
11698,25,2017,27526,15958,3,1,5
11699,25,2015,16122,46522,1.600000024,4,1
11700,25,2019,41870,7226,2,1,1
11701,25,2016,22991,9443,2,4,5
11702,25,2017,28672,25048,3,1,5
11703,25,2015,12980,46500,2.099999905,4,1
11704,25,2017,20990,26675,2.099999905,4,1
11705,25,2018,23990,11387,2,1,1
11706,25,2019,23990,15257,1.5,1,5
11707,25,2019,23990,14271,1.5,1,5
11708,25,2019,23290,4693,1.5,1,5
11709,25,2018,23990,12220,1.5,1,5
11710,25,2019,28990,17743,2,4,1
11711,25,2018,27990,8400,2,1,1
11712,25,2019,26990,12043,2,4,1
11713,25,2018,25990,12298,1.5,1,5
11714,25,2019,29990,12986,2,1,1
11715,25,2016,17990,51300,2.099999905,4,1
11716,25,2017,17990,19627,2,4,5
11717,25,2017,23290,23183,2.099999905,1,1
11718,25,2017,22290,34587,2.099999905,1,1
11719,25,2013,9991,39187,1.600000024,2,5
11720,25,2016,17991,29446,2,1,5
11721,25,2018,22032,13558,1.5,1,5
11722,25,2018,28342,10025,2,4,5
11723,25,2018,28752,8786,2,4,1
11724,25,2019,23995,14141,1.5,1,5
11725,25,2017,18299,36152,2,4,5
11726,25,2019,25499,13896,1.5,4,5
11727,25,2019,29999,5283,2,1,1
11728,25,2019,26999,3218,1.600000024,4,1
11729,25,2019,30499,11159,2,4,1
11730,25,2019,25799,7508,2,1,1
11731,25,2017,18999,9198,2,4,5
11732,25,2019,31299,4233,2,4,1
11733,25,2019,25390,7945,1.600000024,4,5
11734,25,2019,24290,5542,1.600000024,4,5
11735,25,2019,35991,5376,3,1,5
11736,25,2019,35791,2910,2,1,1
11737,25,2018,26492,28801,2.099999905,4,1
11738,25,2020,33991,1000,2,4,1
11739,25,2020,40991,1000,2,4,1
11740,25,2020,34991,1000,2,4,5
11741,25,2015,18736,27276,2,4,5
11742,25,2019,30492,3592,2,1,5
11743,25,2019,27616,5111,2,1,5
11744,25,2016,14441,49101,2,4,5
11745,25,2019,26396,2638,1.5,1,5
11746,25,2016,21502,17109,2.099999905,4,1
11747,25,2016,25932,24420,2,4,5
11748,25,2017,32552,22914,3,4,5
11749,25,2019,31499,3010,2,1,1
11750,25,2019,21749,5184,1.5,1,5
11751,25,2019,28995,4505,2,1,1
11752,25,2018,19995,2077,1.600000024,1,1
11753,25,2019,36995,100,1.5,1,5
11754,25,2019,37250,3147,2,1,1
11755,25,2016,16750,24909,1.600000024,1,1
11756,25,2018,23995,14876,2,1,5
11757,25,2017,20490,50232,2.099999905,4,1
11758,25,2019,48990,800,3,4,5
11759,25,2019,32490,2600,2,1,1
11760,25,2020,33990,100,2,4,1
11761,25,2019,28990,5000,1.600000024,1,5
11762,25,2019,46390,2750,3,1,5
11763,25,2019,37990,2750,2,1,1
11764,25,2019,31990,100,2,1,1
11765,25,2016,17590,13020,2,1,5
11766,25,2016,17750,22090,2.099999905,4,1
11767,25,2017,16860,33964,2.099999905,4,1
11768,25,2015,13100,63955,2.099999905,1,1
11769,25,2016,19000,37956,2,4,3
11770,25,2017,23000,17125,2,4,5
11771,25,2018,19995,43288,2.099999905,4,1
11772,25,2017,19000,20070,2.099999905,4,1
11773,25,2016,18790,25441,2,4,3
11774,25,2018,18700,28629,2.099999905,1,1
11775,25,2019,31999,4999,2,1,1
11776,25,2019,30999,4999,1.5,1,5
11777,25,2019,32495,4999,2,1,1
11778,25,2019,32499,2767,2,1,1
11779,25,2019,38999,4300,3,1,5
11780,25,2019,28799,3489,1.600000024,1,5
11781,25,2017,22995,38471,2.099999905,4,1
11782,25,2019,24999,14822,1.5,4,5
11783,25,2019,24999,11574,1.5,1,5
11784,25,2017,23295,25876,2.099999905,1,1
11785,25,2019,31995,7992,2,4,1
11786,25,2019,28999,6700,2,4,1
11787,25,2016,21133,46080,2.099999905,4,1
11788,25,2019,31990,20,1.5,1,5
11789,25,2019,34790,3000,2,1,1
11790,25,2019,23499,14651,1.5,1,5
11791,25,2018,27991,5386,2.099999905,4,1
11792,25,2019,36791,6664,2,1,1
11793,25,2019,33790,6325,1.5,1,5
11794,25,2019,39790,3700,2,1,1
11795,25,2019,36791,1765,1.5,1,5
11796,25,2016,21991,26483,2.099999905,4,1
11797,25,2019,23410,10218,1.5,4,5
11798,25,2019,23250,9169,1.5,4,5
11799,25,2020,39991,1173,2,4,1
11800,25,2017,22052,13567,2.099999905,1,1
11801,25,2017,22495,13919,2.099999905,4,1
11802,25,2019,25995,7868,1.600000024,4,1
11803,25,2019,23900,14755,1.5,4,5
11804,25,2019,29900,1342,2,4,5
11805,25,2019,39400,11838,3,4,5
11806,25,2019,27400,11723,2,4,1
11807,25,2019,32900,3579,2,4,5
11808,25,2020,34900,3478,2,4,5
11809,25,2016,15900,9870,1.600000024,2,1
11810,25,2018,20690,15900,2,4,5
11811,25,2019,29775,5059,2,4,1
11812,25,2019,22956,13002,2,1,1
11813,25,2019,27992,12838,2,4,1
11814,25,2019,25316,12695,1.5,4,5
11815,25,2019,27086,5578,1.600000024,4,1
11816,25,2019,27776,6389,2,4,1
11817,25,2017,18491,18390,2,4,5
11818,25,2019,30181,1786,2,1,1
11819,25,2018,23480,7351,2,1,5
11820,25,2019,22678,15133,2,1,1
11821,25,2019,29480,3299,2,4,5
11822,25,2018,24546,12397,2.099999905,1,1
11823,25,2019,24295,6063,1.5,1,5
11824,25,2017,19995,43000,2.099999905,4,1
11825,25,2017,22995,20000,2.099999905,4,1
11826,25,2019,26076,4510,2,4,1
11827,25,2018,27872,14157,2,4,1
11828,25,2018,21342,6721,1.5,4,5
11829,25,2019,25980,9156,2,4,1
11830,25,2019,26280,11923,2,4,1
11831,25,2019,26795,22000,2,4,1
11832,25,2020,33995,30,2,4,1
11833,25,2019,25400,14682,1.5,4,5
11834,25,2019,22900,21481,1.5,4,5
11835,25,2020,33400,213,2,4,1
11836,25,2019,28900,1416,2,4,5
11837,25,2018,22900,23831,2.099999905,4,1
11838,25,2019,29995,6828,2,4,5
11839,25,2019,30910,11810,2,4,1
11840,25,2017,20991,26000,2.099999905,4,3
11841,25,2017,24132,12586,2.099999905,4,1
11842,25,2019,36991,3498,2,1,1
11843,25,2019,28706,1808,1.600000024,4,1
11844,25,2017,25402,16212,2,4,5
11845,25,2015,22402,21123,2.099999905,4,1
11846,25,2017,23952,20142,2.099999905,1,1
11847,25,2016,17443,55877,2.099999905,4,1
11848,25,2018,18700,26765,2.099999905,4,1
11849,25,2019,25446,16281,1.5,1,5
11850,25,2019,22444,5526,1.5,1,5
11851,25,2016,31342,34587,3,1,5
11852,25,2017,23056,23378,2.099999905,1,1
11853,25,2015,16732,33350,2.099999905,1,1
11854,25,2018,22805,11259,2.099999905,1,1
11855,25,2017,21700,23114,2.099999905,4,1
11856,25,2016,30480,51218,4,4,5
11857,25,2020,47980,4462,3,4,5
11858,25,2018,22498,3900,2.099999905,4,1
11859,25,2016,16452,69564,2.099999905,4,1
11860,25,2018,23781,25111,2,4,5
11861,25,2015,19995,39000,2.099999905,4,1
11862,25,2018,34995,8294,3,4,5
11863,25,2017,43082,16386,4,1,5
11864,25,2017,19000,20070,2.099999905,4,1
11865,25,2014,12900,24600,1.600000024,4,5
11866,25,2017,21998,15935,2.099999905,4,1
11867,25,2019,26998,6926,2,4,1
11868,25,2014,14498,49152,2.099999905,4,1
11869,25,2015,17998,24209,2.099999905,4,1
11870,25,2017,18298,38195,2.099999905,4,1
11871,25,2016,19998,34850,2,4,3
11872,25,2018,16498,27342,2.099999905,4,1
11873,25,2017,37946,24711,4,1,5
11874,25,2016,13412,54546,2,4,5
11875,25,2017,22597,23366,2.099999905,4,1
11876,25,2015,16270,38444,2,1,5
11877,25,2017,22162,48142,2.099999905,4,1
11878,25,2017,17681,16607,2,4,5
11879,25,2017,33322,32376,4,4,5
11880,25,2019,26356,4128,2,4,1
11881,25,2014,14990,57499,2.099999905,4,1
11882,25,2015,14490,51866,2.099999905,4,1
11883,25,2016,13680,40880,1.600000024,2,1
11884,25,2019,23490,14833,2,4,1
11885,25,2017,20990,30447,2.099999905,4,1
11886,25,2018,20490,11773,2,4,5
11887,25,2017,18990,41935,2.099999905,4,1
11888,25,2019,24490,6247,2,4,1
11889,25,2016,20990,14704,2,4,5
11890,25,2019,31890,1499,2,1,5
11891,25,2019,29890,1499,1.600000024,1,1
11892,25,2019,33490,2440,2,4,1
11893,25,2016,24950,17635,2.099999905,4,1
11894,25,2017,23450,18199,2.099999905,1,1
11895,25,2016,19440,29409,2,4,3
11896,25,2017,19945,16425,1.600000024,4,1
11897,25,2019,34255,2088,2,4,5
11898,25,2019,26750,2591,1.5,1,5
11899,25,2019,29450,7275,2,1,1
11900,25,2016,11525,61633,2,2,5
11901,25,2019,23254,12605,2,1,1
11902,25,2017,20495,26367,2,1,5
11903,25,2015,17435,33384,2.099999905,1,1
11904,25,2016,23060,27830,2.099999905,4,1
11905,25,2016,18498,30490,2,4,3
11906,25,2016,14998,66732,2.099999905,4,3
11907,25,2016,15495,72676,2,1,3
11908,25,2013,11900,33925,1.600000024,4,5
11909,25,2019,44000,3999,3,4,5
11910,25,2019,30500,2105,2,4,1
11911,25,2016,17450,21875,1.600000024,4,1
11912,25,2016,10749,91751,2.099999905,2,1
11913,25,2015,13999,42407,2.099999905,2,1
11914,25,2019,28480,1998,1.600000024,4,1
11915,25,2019,28480,1998,1.5,4,5
11916,25,2019,29480,1998,1.5,4,5
11917,25,2019,26480,15006,2,4,1
11918,25,2019,25980,12436,1.5,4,5
11919,25,2019,26980,11423,2,4,1
11920,25,2019,25980,12810,1.5,4,5
11921,25,2018,19980,26119,2.099999905,4,1
11922,25,2019,27980,4833,1.600000024,4,1
11923,25,2018,24600,8223,2.099999905,4,1
11924,25,2019,23480,14402,2,4,1
11925,25,2016,16690,14314,1.600000024,4,1
11926,25,2019,23799,5762,1.5,1,5
11927,25,2018,21299,5628,2.099999905,4,1
11928,25,2017,19795,21000,2.099999905,4,1
11929,25,2017,19995,36814,2,4,5
