ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID
1265,16,2018,19998,22721,145,56.5,1.5,4,5
1266,17,2018,18498,14203,145,52.29999924,1.399999976,2,5
1267,18,2017,22498,24020,145,70.59999847,2,4,1
1268,16,2019,19998,9758,150,44.79999924,1,4,5
1269,17,2017,14498,15893,145,51.40000153,1.399999976,2,5
1270,20,2019,35998,76,145,47.09999847,2,4,1
1271,67,2017,54998,8546,145,29.39999962,4,4,5
1272,14,2016,9619,58952,0,76.30000305,1.600000024,2,1
1273,16,2017,16991,31412,125,49.59999847,2,2,5
1274,14,2016,12991,21686,30,55.40000153,1.399999976,2,5
1275,16,2017,17498,20359,30,60.09999847,1.399999976,2,5
1276,58,2015,17998,20897,160,49.59999847,2,2,1
1277,16,2016,17998,18487,20,72.40000153,1.600000024,4,1
1278,19,2016,22798,14987,30,58.90000153,2,4,1
1279,58,2016,17998,9481,125,51.40000153,1.399999976,2,5
1280,17,2016,11698,72981,0,74.30000305,2,2,1
1281,16,2016,12998,32923,20,72.40000153,1.600000024,2,1
1282,80,2017,17998,29109,160,43.5,2,4,5
1283,16,2016,16698,14115,30,58.90000153,1.399999976,2,5
1284,19,2017,20498,12806,145,64.19999695,2,4,1
1285,58,2015,15798,21691,145,49.59999847,1.399999976,2,5
1286,58,2015,14998,28136,145,56.5,2,2,1
1287,17,2017,18698,23905,145,51.40000153,1.399999976,2,5
1288,57,2018,18491,16800,150,52.29999924,1.399999976,2,5
1289,18,2014,12551,48500,30,60.09999847,2,2,1
1290,17,2016,17295,23264,20,67.30000305,2,4,1
1291,58,2017,17530,19078,30,61.40000153,2,2,1
1292,16,2015,9270,43131,20,72.40000153,1.600000024,4,1
1293,14,2016,10510,31913,0,67.30000305,1,2,5
1294,80,2016,14053,42553,145,47.09999847,1.799999952,2,5
1295,59,2015,18498,34175,200,47.90000153,2,2,1
1296,58,2015,15698,24861,125,60.09999847,2,2,1
1297,18,2016,16498,21480,125,58.90000153,2,4,1
1298,59,2019,34698,50,145,32.09999847,2,4,5
1299,18,2017,25498,31354,145,38.20000076,3,4,5
1300,14,2014,7956,47000,0,74.30000305,1.600000024,2,1
1301,19,2013,12998,59811,150,56.5,2,4,1
1302,16,2017,12498,37882,0,74.30000305,1.600000024,2,1
1303,59,2015,22798,56960,260,41.5,3,4,1
1304,57,2018,18351,10581,145,52.29999924,1.399999976,2,5
1305,17,2017,18298,18737,145,51.40000153,1.399999976,2,5
1306,18,2017,17298,26369,145,68.90000153,2,2,1
1307,18,2016,15995,54000,145,54.29999924,2,2,1
1308,18,2016,15995,41100,125,58.90000153,2,1,1
1309,80,2015,14998,32874,30,62.79999924,2,2,1
1310,19,2016,13498,97729,30,61.40000153,2,2,1
1311,80,2016,16298,22697,30,62.79999924,2,2,1
1312,17,2013,8498,78268,30,61.40000153,2,2,1
1313,14,2017,10998,30813,0,67.30000305,1,2,5
1314,16,2015,13498,33507,20,72.40000153,1.600000024,4,1
1315,19,2019,28991,8766,145,39.79999924,3,4,1
1316,19,2016,18998,35000,30,61.40000153,2,2,1
1317,58,2017,18998,21967,145,56.5,2,2,1
1318,16,2016,16998,20638,125,49.59999847,2,2,5
1319,14,2016,12798,19512,0,67.30000305,1,2,5
1320,19,2016,19998,26480,30,61.40000153,2,2,1
1321,17,2016,12998,68248,20,72.40000153,2,2,1
1322,57,2019,22998,4842,145,46.29999924,1.600000024,4,1
1323,16,2016,13995,40050,20,68.90000153,1.600000024,2,1
1324,19,2014,12995,82500,145,54.29999924,3,4,1
1325,17,2017,14295,53000,0,74.30000305,2,2,1
1326,18,2013,10070,80242,30,60.09999847,2,2,1
1327,14,2015,9798,29554,0,80.69999695,1.600000024,2,1
1328,17,2019,18998,3601,145,41.5,2,2,5
1329,17,2016,16998,28753,20,68.90000153,2,2,1
1330,16,2015,18298,9545,200,42.79999924,1.799999952,4,5
1331,14,2015,10250,22319,0,67.30000305,1,2,5
1332,60,2015,28127,41633,200,47.90000153,3,1,1
1333,57,2017,17060,19530,145,52.29999924,1.399999976,2,5
1334,57,2019,20888,333,145,47.09999847,1,2,5
1335,14,2017,15495,15665,150,72.40000153,1.600000024,2,1
1336,57,2019,18990,3657,150,47.09999847,1,2,5
1337,16,2017,13940,35000,30,62.79999924,2,4,1
1338,17,2019,29698,1996,145,39.20000076,2,1,5
1339,58,2015,14498,29850,30,61.40000153,2,2,1
1340,19,2016,14498,49458,30,61.40000153,2,4,1
1341,17,2018,23950,19288,145,61.40000153,2,4,1
1342,17,2018,23995,19300,145,61.40000153,2,4,1
1343,17,2016,14995,41100,0,74.30000305,2,2,1
1344,58,2017,17954,21178,150,47.90000153,1.399999976,4,5
1345,16,2019,21995,5423,145,55.40000153,2,2,1
1346,14,2017,15995,23496,150,70.59999847,1.600000024,4,1
1347,58,2019,27444,1786,150,42.79999924,2,2,1
1348,14,2020,25444,1500,145,44.79999924,1.5,4,5
1349,19,2019,38444,2000,145,34,2,1,5
1350,17,2019,39990,8000,145,40.40000153,3,1,1
1351,58,2016,19498,10855,160,49.59999847,2,2,1
1352,18,2016,17498,32012,150,56.5,2,4,1
1353,16,2013,9698,45618,30,62.79999924,2,4,1
1354,58,2016,16998,39882,145,52.29999924,2,2,1
1355,18,2018,25850,6541,145,65.69999695,2,1,1
1356,57,2019,20350,2970,145,47.09999847,1,2,5
1357,19,2015,15998,39549,30,64.19999695,2,4,1
1358,19,2016,18998,43565,125,58.90000153,2,4,1
1359,19,2016,18498,31300,30,61.40000153,2,2,1
1360,16,2015,13298,40321,20,68.90000153,2,2,1
1361,80,2015,15998,21725,145,47.90000153,2,2,5
1362,18,2016,17498,37978,165,52.29999924,2,4,1
1363,14,2019,18495,4636,145,50.40000153,1,2,5
1364,80,2019,26995,6137,145,40.40000153,2,1,5
1365,19,2019,31500,6001,145,47.90000153,2,1,1
1366,58,2019,27888,2054,145,42.79999924,2,2,1
1367,14,2016,11990,14946,30,57.59999847,1.399999976,2,5
1368,59,2019,50950,4000,145,34.5,3,1,1
1369,18,2017,23850,31286,125,60.09999847,3,4,1
1370,17,2018,18450,15072,145,52.29999924,1.399999976,2,5
1371,14,2019,19990,3826,145,47.09999847,1,1,5
1372,16,2018,20999,3954,145,56.5,1.5,1,5
1373,58,2016,19495,25204,145,51.40000153,2,4,1
1374,57,2017,19995,31952,145,57.70000076,2,1,1
1375,58,2019,29444,6249,145,38.70000076,2,4,1
1376,14,2019,19990,6262,145,47.09999847,1,1,5
1377,14,2017,22750,18365,145,39.79999924,2,2,5
1378,57,2017,18850,21248,145,68.90000153,1.600000024,4,1
1379,14,2018,16990,8300,145,70.59999847,1.399999976,2,5
1380,57,2019,19888,4519,145,49.59999847,1.600000024,2,1
1381,16,2016,15990,27730,30,62.79999924,2,4,1
1382,17,2020,33888,4235,145,36.20000076,2,4,5
1383,57,2020,23888,500,145,42.20000076,1.5,4,5
1384,57,2019,19190,4878,145,47.09999847,1,2,5
1385,18,2015,12990,43811,125,58.90000153,2,1,1
1386,58,2019,28490,14481,145,31.70000076,2,4,5
1387,16,2019,21490,15961,145,41.5,1.5,1,5
1388,16,2016,16490,23194,30,54.29999924,1.399999976,4,5
1389,20,2016,19990,27386,125,61.40000153,3,4,1
1390,64,2017,36990,17889,145,34,2.5,4,5
1391,14,2017,19250,27209,145,39.79999924,2,2,5
1392,60,2016,32498,31022,200,47.90000153,3,4,1
1393,19,2014,14798,40700,30,64.19999695,2,4,1
1394,14,2015,9298,43440,0,80.69999695,1.600000024,2,1
1395,14,2016,12298,30001,30,56.5,1.399999976,2,5
1396,14,2015,15995,19523,205,40.40000153,2,2,5
1397,58,2016,14998,74381,145,52.29999924,2,2,1
1398,16,2015,12498,68137,30,65.69999695,2,2,1
1399,18,2016,14998,50903,125,58.90000153,2,4,1
1400,17,2016,16131,39312,30,67.30000305,2,4,1
1401,16,2017,13298,68468,20,65.69999695,2,2,1
1402,19,2015,18998,49039,165,50.40000153,3,4,1
1403,16,2016,16435,39537,30,64.19999695,2,2,1
1404,58,2017,19465,32516,145,51.40000153,2,4,1
1405,80,2017,20435,31587,150,60.09999847,2,2,1
1406,14,2016,11191,22328,30,55.40000153,1.399999976,2,5
1407,58,2016,15540,33015,145,47.90000153,1.399999976,4,5
1408,16,2015,9391,73567,0,83.09999847,1.600000024,2,1
1409,19,2016,14598,81517,30,61.40000153,2,2,1
1410,17,2016,13498,77061,30,67.30000305,2,2,1
1411,14,2015,10498,21396,0,67.30000305,1,2,5
1412,18,2015,15698,35177,125,58.90000153,2,4,1
1413,14,2015,10198,36910,0,67.30000305,1,2,5
1414,17,2016,11998,77976,0,74.30000305,2,2,1
1415,17,2016,13298,85793,30,67.30000305,2,2,1
1416,17,2016,14998,32379,0,74.30000305,2,2,1
1417,17,2015,13995,55036,125,58.90000153,2,2,1
1418,16,2015,11385,45000,20,72.40000153,1.600000024,2,1
1419,18,2015,13890,66500,125,58.90000153,2,4,1
1420,17,2017,12898,72816,0,74.30000305,2,2,1
1421,19,2015,13198,91593,20,67.30000305,2,1,1
1422,80,2015,13898,60362,30,62.79999924,2,2,1
1423,59,2018,29898,13218,145,40.40000153,2,4,5
1424,80,2016,16489,22688,145,47.09999847,1.799999952,2,5
1425,59,2017,36989,37624,145,34,3,4,5
1426,14,2015,11295,39502,30,58.90000153,1.399999976,2,5
1427,58,2016,18698,30319,145,51.40000153,2,4,1
1428,17,2018,15498,17047,145,53.29999924,1.399999976,2,5
1429,58,2015,15798,26308,145,56.5,2,2,1
1430,18,2019,25498,85,145,40.40000153,2,4,5
1431,17,2016,14798,51559,20,70.59999847,2,2,1
1432,14,2015,11998,23081,0,67.30000305,1,2,5
1433,18,2016,24698,7355,260,35.79999924,3,4,5
1434,16,2015,14298,43793,125,61.40000153,2,4,1
1435,19,2017,18998,35786,145,64.19999695,2,4,1
1436,59,2014,17995,46573,240,37.70000076,2,2,5
1437,17,2016,15485,37188,20,72.40000153,2,4,1
1438,17,2017,14485,70500,20,72.40000153,2,4,1
1439,19,2013,13695,46206,145,55.40000153,3,4,1
1440,58,2016,15480,64842,160,49.59999847,2,2,1
1441,58,2017,19465,26856,145,55.40000153,2,4,1
1442,16,2017,12980,44573,145,67.30000305,2,2,1
1443,16,2017,18998,13490,145,54.29999924,1.5,2,5
1444,58,2015,14498,55259,125,60.09999847,2,2,1
1445,80,2017,17498,13506,145,47.09999847,1.799999952,2,5
1446,19,2014,13498,52037,125,57.59999847,2,2,1
1447,18,2013,11998,59773,30,60.09999847,2,2,1
1448,14,2015,9898,40170,30,57.59999847,1.399999976,2,5
1449,18,2017,22498,27792,145,65.69999695,2,4,1
1450,19,2016,14698,57365,30,64.19999695,2,4,1
1451,17,2016,14898,39824,20,70.59999847,2,2,1
1452,58,2016,14498,74392,145,47.90000153,1.399999976,4,5
1453,16,2017,18885,41225,145,61.40000153,2,4,1
1454,57,2017,19990,10253,145,52.29999924,1.399999976,4,5
1455,19,2016,18440,54928,125,56.5,3,4,1
1456,60,2016,27950,67181,200,47.90000153,3,4,1
1457,16,2015,14298,5322,30,58.90000153,1.399999976,4,5
1458,16,2016,15498,31226,30,57.59999847,1.399999976,2,5
1459,58,2016,17498,30738,145,47.90000153,1.399999976,4,5
1460,59,2015,18798,42180,200,47.90000153,2,2,1
1461,59,2015,20498,20274,200,47.90000153,2,2,1
1462,14,2015,10498,41015,0,67.30000305,1,2,5
1463,16,2014,10998,50573,20,60.09999847,1.399999976,2,5
1464,58,2016,17898,15982,30,60.09999847,2,2,1
1465,19,2017,21998,21789,145,61.40000153,2,4,1
1466,80,2016,14998,44069,30,62.79999924,2,2,1
1467,57,2019,19998,6612,145,49.59999847,1.600000024,2,1
1468,16,2018,15840,22710,145,68.90000153,1.600000024,2,1
1469,19,2018,26995,5894,145,56.5,2,4,1
1470,59,2016,19440,58767,200,47.09999847,2,4,1
1471,59,2015,22995,66000,235,42.79999924,3,4,1
1472,58,2017,19465,24190,145,55.40000153,2,4,1
1473,60,2018,48985,35800,145,39.20000076,4,4,1
1474,16,2017,12950,40000,145,74.30000305,1.600000024,2,1
1475,18,2017,20650,28000,20,67.30000305,2,1,1
1476,59,2018,28450,21000,145,56.5,2,4,1
1477,58,2016,16450,31000,30,60.09999847,2,2,1
1478,17,2017,15498,62140,145,64.19999695,2,2,1
1479,57,2019,26998,156,150,46.29999924,2,4,1
1480,14,2019,17690,8396,150,50.40000153,1,2,5
1481,58,2014,17998,23340,260,36.70000076,2,4,5
1482,58,2017,17998,19331,125,57.70000076,2,2,1
1483,59,2019,35498,10,145,32.09999847,2,4,5
1484,58,2015,16698,32914,145,52.29999924,2,2,1
1485,58,2016,16998,41910,145,52.29999924,2,2,1
1486,16,2017,18498,27430,145,56.5,1.399999976,4,5
1487,19,2016,17498,62000,30,61.40000153,2,4,1
1488,59,2016,19498,29049,200,47.90000153,2,2,1
1489,57,2018,18698,14974,145,68.90000153,1.600000024,4,1
1490,17,2017,14798,30795,145,51.40000153,1.399999976,2,5
1491,16,2016,14998,41049,20,65.69999695,2,2,1
1492,16,2016,14298,29709,20,60.09999847,1.399999976,2,5
1493,59,2019,35498,21,145,32.09999847,2,4,5
1494,59,2019,31498,28,145,33.20000076,2,4,5
1495,58,2015,15998,43734,145,52.29999924,2,2,1
1496,59,2016,29998,42167,235,42.20000076,3,4,1
1497,16,2016,13998,19048,20,60.09999847,1,2,5
1498,18,2016,16998,65483,150,56.5,2,4,1
1499,19,2019,26888,21343,150,50.40000153,2,4,1
1500,17,2018,19222,20356,150,51.40000153,1.399999976,2,5
1501,58,2016,18450,17067,145,49.59999847,1.399999976,2,5
1502,16,2017,13390,26022,20,70.59999847,1.600000024,2,1
1503,16,2017,14998,17666,20,60.09999847,1.399999976,2,5
1504,16,2017,20998,13344,145,56.5,1.5,4,5
1505,17,2017,18998,32997,145,67.30000305,2,2,1
1506,14,2016,12298,23718,30,56.5,1.399999976,2,5
1507,19,2014,17998,57525,235,44.79999924,3,4,1
1508,59,2013,15998,43309,200,47.09999847,2,4,1
1509,17,2018,17698,23669,145,52.29999924,1.399999976,2,5
1510,58,2016,15998,31649,30,60.09999847,2,2,1
1511,16,2016,13290,15056,125,53.29999924,1.399999976,2,5
1512,57,2019,20444,4667,145,49.59999847,1.600000024,2,1
1513,17,2017,17444,12000,145,70.59999847,2,2,1
1514,57,2018,20490,11489,145,52.29999924,1.399999976,4,5
1515,57,2019,25444,7801,145,46.29999924,1.600000024,2,1
1516,14,2019,21644,4467,150,46.29999924,1.5,2,5
1517,18,2014,16990,43605,300,34.90000153,3,4,5
1518,58,2013,10190,69884,145,54.29999924,2,2,1
1519,58,2017,19491,27428,145,56.5,2,2,1
1520,14,2016,9578,42391,0,76.30000305,1.600000024,2,1
1521,16,2016,16998,32002,30,61.40000153,2,4,1
1522,57,2017,16298,24654,30,64.19999695,1.600000024,2,1
1523,16,2016,11998,31952,0,83.09999847,1.600000024,2,1
1524,19,2015,17498,38431,30,61.40000153,2,2,1
1525,59,2016,19998,34189,200,47.90000153,2,2,1
1526,17,2017,14298,57161,20,70.59999847,2,2,1
1527,17,2017,15498,46147,145,70.59999847,2,2,1
1528,14,2016,9498,48889,0,76.30000305,1.600000024,2,1
1529,19,2014,10917,80050,125,57.59999847,2,2,1
1530,14,2016,13170,22225,30,56.5,1.399999976,2,5
1531,64,2016,28991,28083,300,34.90000153,2.5,4,5
1532,58,2018,23650,19000,145,45.59999847,1.399999976,4,5
1533,57,2019,19888,6837,145,47.90000153,1.600000024,4,1
1534,58,2016,17790,24020,145,47.90000153,1.399999976,4,5
1535,21,2017,35850,32066,145,30.10000038,4,4,5
1536,58,2016,15990,25647,30,62.79999924,2,2,1
1537,60,2019,44990,10342,145,33.20000076,3,4,1
1538,58,2015,13990,27632,125,50.40000153,1.399999976,2,5
1539,19,2016,16990,35421,30,64.19999695,2,2,1
1540,58,2016,16290,38578,145,49.59999847,1.399999976,2,5
1541,57,2019,22444,4462,150,49.59999847,1.600000024,2,1
1542,14,2019,21790,5304,145,40.90000153,2,4,5
1543,57,2019,21490,3505,145,47.09999847,1,2,5
1544,60,2017,49490,30262,145,39.20000076,4,4,1
1545,57,2017,18490,10044,145,52.29999924,1.399999976,2,5
1546,60,2019,56490,4000,145,33.20000076,3,1,1
1547,57,2019,19790,3047,145,49.59999847,1.600000024,2,1
1548,58,2017,20040,23166,145,47.90000153,1.399999976,4,5
1549,17,2017,18230,17450,145,67.30000305,2,2,1
1550,58,2017,17990,30949,30,61.40000153,2,2,1
1551,14,2017,11495,34003,0,67.30000305,1,2,5
1552,17,2016,14995,30578,0,74.30000305,2,2,1
1553,58,2015,16498,28129,125,60.09999847,2,2,1
1554,17,2017,15498,51875,20,70.59999847,2,4,1
1555,16,2016,16298,33279,30,60.09999847,1.399999976,2,5
1556,58,2015,18298,31695,160,51.40000153,2,4,1
1557,57,2017,17990,12300,145,52.29999924,1.399999976,2,5
1558,17,2017,15490,21541,145,74.30000305,2,2,1
1559,57,2018,21790,10200,145,52.29999924,1.399999976,4,5
1560,16,2019,21990,5843,145,55.40000153,2,2,1
1561,58,2018,23990,23800,145,48.70000076,1.399999976,4,5
1562,19,2018,20750,21000,145,64.19999695,2,4,1
1563,58,2019,26888,1500,145,42.79999924,2,2,1
1564,58,2019,26888,1500,145,42.79999924,2,2,1
1565,58,2019,26888,1500,145,42.79999924,2,2,1
1566,57,2019,20999,5000,145,47.09999847,1,2,5
1567,59,2019,46999,5000,145,36.20000076,2,4,1
1568,58,2016,18990,30245,165,50.40000153,2,4,1
1569,16,2016,13999,28307,20,72.40000153,1.600000024,4,1
1570,59,2014,14888,60173,205,47.90000153,2,2,1
1571,16,2014,11444,30126,20,68.90000153,2,2,1
1572,20,2015,17888,42687,150,54.29999924,3,4,1
1573,19,2019,43490,8567,150,36.20000076,3,4,1
1574,14,2017,13222,16252,30,55.40000153,1.399999976,2,5
1575,14,2014,9390,36478,125,52.29999924,1.399999976,2,5
1576,80,2014,16990,25414,150,47.90000153,2,2,5
1577,16,2015,14898,45009,20,67.30000305,2,2,1
1578,16,2013,12698,41442,125,53.29999924,1.399999976,2,5
1579,59,2015,22498,75960,235,42.79999924,3,4,1
1580,58,2013,11498,61278,145,54.29999924,2,2,1
1581,18,2019,27888,1500,145,39.79999924,2,1,5
1582,18,2019,26888,1500,145,39.79999924,2,1,5
1583,58,2019,31888,4000,145,47.09999847,2,1,1
1584,18,2019,24888,5335,145,39.79999924,2,1,5
1585,60,2019,54490,10500,145,32.09999847,3,1,1
1586,58,2015,20990,24000,200,40.40000153,2,4,5
1587,60,2018,44999,7650,145,32.79999924,3,1,1
1588,14,2016,13888,16327,30,56.5,1.399999976,2,5
1589,58,2016,16990,42583,150,51.40000153,2,4,1
1590,57,2018,20290,18323,150,50.40000153,1.399999976,2,5
1591,60,2016,30790,14727,160,48.70000076,3,4,1
1592,19,2016,18990,50687,145,56.5,2,4,1
1593,57,2017,19444,14575,145,54.29999924,1.399999976,4,5
1594,14,2015,15888,22148,200,40.40000153,2,2,5
1595,14,2019,19498,13059,145,50.40000153,1,2,5
1596,58,2016,15998,18419,125,50.40000153,1.399999976,2,5
1597,19,2015,16998,38952,125,57.59999847,2,4,1
1598,19,2016,19998,26157,125,56.5,3,4,1
1599,59,2018,43888,21017,145,34,3,4,5
1600,58,2019,30990,1845,145,31.39999962,2,4,5
1601,14,2020,19990,4000,145,47.90000153,1,2,5
1602,57,2019,19990,1500,145,47.09999847,1,2,5
1603,59,2016,19000,23314,240,37.20000076,2,2,5
1604,16,2018,25489,18478,145,43.5,2,4,5
1605,18,2015,15489,37026,145,49.59999847,1.799999952,2,5
1606,80,2016,16289,22688,145,47.09999847,1.799999952,2,5
1607,16,2017,22689,28151,160,43.5,2,4,5
1608,59,2017,35989,37624,145,34,3,4,5
1609,19,2018,23489,9452,145,47.90000153,1.799999952,4,5
1610,58,2017,19350,41887,145,55.40000153,2,4,1
1611,60,2018,44999,16725,145,32.79999924,3,1,1
1612,19,2014,12498,44219,30,62.79999924,2,2,1
1613,18,2016,20498,46512,260,35.79999924,3,4,5
1614,14,2015,11298,43512,30,56.5,1.399999976,2,5
1615,18,2017,21898,23572,145,70.59999847,2,4,1
1616,58,2015,17998,25719,160,49.59999847,2,2,1
1617,19,2016,19298,32951,30,58.90000153,2,4,1
1618,57,2019,19498,10556,145,42.79999924,1.5,2,5
1619,19,2016,19998,29067,30,61.40000153,2,4,1
1620,14,2015,10598,26300,0,80.69999695,1.600000024,2,1
1621,14,2020,21888,3500,145,44.79999924,1.5,4,5
1622,14,2020,22290,402,145,44.79999924,1.5,4,5
1623,16,2013,8498,58867,125,53.29999924,1.399999976,2,5
1624,17,2016,14998,33303,20,72.40000153,2,2,1
1625,14,2016,11200,29819,0,67.30000305,1,2,5
1626,59,2015,23998,35520,260,41.5,3,4,1
1627,59,2014,12995,55292,205,47.90000153,2,2,1
1628,17,2017,13888,30266,125,53.29999924,1.399999976,2,5
1629,58,2018,19990,22465,150,56.5,2,2,1
1630,16,2017,18444,18541,30,60.09999847,1.399999976,2,5
1631,57,2017,19888,37125,125,52.29999924,1.399999976,4,5
1632,57,2018,22444,18258,150,52.29999924,1.399999976,4,5
1633,14,2017,12444,16438,150,57.59999847,1.399999976,2,5
1634,59,2015,17498,51962,200,47.90000153,2,2,1
1635,14,2015,12798,26811,30,58.90000153,1.399999976,2,5
1636,18,2017,16498,68996,30,64.19999695,2,2,1
1637,59,2016,28498,46843,235,42.20000076,3,4,1
1638,19,2016,16498,62668,30,61.40000153,2,2,1
1639,80,2016,16650,33000,160,46.29999924,2,2,5
1640,80,2016,16490,40601,30,61.40000153,2,2,1
1641,19,2017,19190,43000,30,61.40000153,2,4,1
1642,16,2017,17250,23694,145,60.09999847,1.399999976,2,5
1643,16,2017,18990,21130,145,65.69999695,2,2,1
1644,59,2019,49990,6000,145,34.5,3,1,1
1645,14,2019,18888,4000,145,46.29999924,1,1,5
1646,58,2019,26999,6500,145,48.70000076,2,4,1
1647,63,2019,129000,4000,145,21.39999962,5.199999809,4,5
1648,14,2020,22888,4000,145,44.79999924,1.5,4,5
1649,59,2020,46450,3500,135,117.6999969,2,4,3
1650,57,2017,17490,7898,125,52.29999924,1.399999976,2,5
1651,14,2020,19490,1500,145,48.70000076,1,2,5
1652,57,2017,20490,4653,145,50.40000153,1.399999976,2,5
1653,57,2017,17990,18365,145,52.29999924,1.399999976,2,5
1654,16,2015,13995,45300,125,58.90000153,2,4,1
1655,58,2017,20495,20250,145,54.29999924,2,2,1
1656,16,2017,17990,25335,30,56.5,1.399999976,4,5
1657,19,2017,27990,22631,145,50.40000153,3,1,1
1658,58,2014,12040,56601,200,47.90000153,2,4,1
1659,18,2013,10440,50124,30,61.40000153,2,2,1
1660,58,2014,13798,26782,235,38.70000076,2,2,5
1661,58,2015,14298,38430,145,56.5,2,2,1
1662,57,2017,20698,8642,145,50.40000153,1.399999976,2,5
1663,17,2019,24998,12482,145,38.20000076,2,4,5
1664,17,2019,24998,9880,145,38.20000076,2,4,5
1665,17,2017,16998,4734,145,52.29999924,1.399999976,2,5
1666,17,2016,15998,34581,30,67.30000305,2,2,1
1667,17,2018,19798,13798,145,51.40000153,1.399999976,2,5
1668,19,2017,20998,31232,150,58.90000153,2,4,1
1669,58,2017,19498,20110,145,51.40000153,1.399999976,2,5
1670,59,2015,19698,39056,200,47.90000153,2,2,1
1671,58,2015,13998,36964,30,61.40000153,2,2,1
1672,17,2013,9298,72011,30,64.19999695,2,2,1
1673,19,2017,19798,12623,150,64.19999695,2,4,1
1674,18,2017,23790,29668,145,45.59999847,2,4,5
1675,58,2015,19995,26540,205,40.40000153,2,4,5
1676,17,2014,9995,67054,30,61.40000153,2,2,1
1677,17,2013,12495,51000,150,53.29999924,2,4,1
1678,14,2016,10495,43000,0,67.30000305,1,2,5
1679,16,2015,12998,66088,20,67.30000305,2,2,1
1680,14,2015,14180,58223,235,39.79999924,2,2,5
1681,21,2015,19230,35361,200,48.70000076,3,1,1
1682,17,2016,16050,25276,30,67.30000305,2,2,1
1683,17,2017,20690,13000,145,62.79999924,2,4,1
1684,17,2017,18990,22467,145,50.40000153,2,1,5
1685,17,2019,26490,9461,145,47.90000153,2,4,1
1686,16,2019,20890,12930,145,42.20000076,1.5,4,5
1687,19,2019,34750,774,145,39.79999924,3,4,1
1688,19,2016,24490,39507,160,50.40000153,3,4,1
1689,14,2015,11250,52539,30,55.40000153,1.399999976,2,5
1690,14,2013,8490,56884,125,52.29999924,1.399999976,2,5
1691,80,2016,15763,22883,160,46.29999924,1.799999952,2,5
1692,17,2017,18298,24523,30,67.30000305,2,2,1
1693,58,2017,18698,22195,145,49.59999847,1.399999976,2,5
1694,17,2018,17298,13972,145,52.29999924,1.399999976,2,5
1695,58,2016,17498,29602,145,52.29999924,2,2,1
1696,59,2015,18498,48603,200,47.09999847,2,4,1
1697,17,2017,16498,12882,145,52.29999924,1.399999976,2,5
1698,59,2017,27498,65145,235,42.20000076,3,4,1
1699,59,2019,34998,35,145,32.09999847,2,4,5
1700,17,2018,16498,19934,145,52.29999924,1.399999976,2,5
1701,57,2019,23444,5624,145,43.5,1.5,2,5
1702,80,2019,32888,4550,145,37.20000076,2,1,5
1703,19,2016,16450,44887,20,64.19999695,2,4,1
1704,58,2019,35888,1856,145,45.59999847,2,4,1
1705,58,2015,17998,30837,160,50.40000153,2,4,1
1706,19,2018,21498,32383,145,61.40000153,2,4,1
1707,59,2015,19998,32424,200,47.09999847,2,4,1
1708,17,2017,17998,21177,145,51.40000153,1.399999976,2,5
1709,16,2017,13395,38000,145,60.09999847,1.399999976,2,5
1710,16,2014,11995,26600,20,60.09999847,1.399999976,1,5
1711,16,2017,20995,9975,145,47.90000153,2,4,5
1712,16,2016,10498,68294,0,74.30000305,1.600000024,2,1
1713,58,2016,14498,29744,30,61.40000153,2,2,1
1714,80,2015,14998,41319,20,67.30000305,2,2,1
1715,19,2016,19998,29738,30,61.40000153,2,4,1
1716,16,2016,10298,67959,0,74.30000305,1.600000024,2,1
1717,58,2017,18498,17013,145,47.90000153,1.399999976,4,5
1718,14,2013,9600,58573,125,53.29999924,1.399999976,4,5
1719,19,2016,14998,54813,30,64.19999695,2,4,1
1720,17,2017,19298,14290,145,51.40000153,1.399999976,2,5
1721,17,2018,18998,20298,145,51.40000153,1.399999976,2,5
1722,19,2015,18598,38967,125,58.90000153,2,4,1
1723,14,2016,11298,39021,30,55.40000153,1.399999976,2,5
1724,19,2014,14495,57842,30,61.40000153,2,4,1
1725,17,2013,12495,45582,200,40.40000153,2,1,5
1726,57,2019,17295,16047,145,47.09999847,1,2,5
1727,18,2014,12495,44980,145,55.40000153,2,2,1
1728,18,2015,12995,41667,145,48.70000076,1.799999952,2,5
1729,59,2018,27991,24441,145,48.70000076,3,4,1
1730,19,2014,12498,68180,30,62.79999924,2,2,1
1731,17,2016,13498,30090,125,53.29999924,1.399999976,2,5
1732,18,2016,19298,17272,125,57.59999847,2,2,1
1733,19,2016,18498,53832,30,61.40000153,2,4,1
1734,17,2016,13998,47791,0,72.40000153,2,4,1
1735,19,2016,20498,30451,200,47.09999847,3,4,1
1736,18,2016,23998,14991,160,50.40000153,2,4,1
1737,17,2017,17698,32512,30,67.30000305,2,2,1
1738,17,2016,13498,47350,20,70.59999847,2,2,1
1739,16,2014,10998,53664,30,57.59999847,1.200000048,2,5
1740,16,2016,8698,37123,20,72.40000153,1.600000024,2,1
1741,18,2015,15798,41781,125,58.90000153,2,4,1
1742,17,2017,16998,34870,145,51.40000153,1.399999976,2,5
1743,20,2014,19998,40473,235,44.79999924,3,4,1
1744,17,2018,21498,16473,145,49.59999847,1.399999976,4,5
1745,16,2019,21450,3690,145,44.79999924,1.5,1,5
