ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID
30728,1,2017,21498,25630,145,39.79999924,3,4,5
30729,10,2019,35980,8004,145,47.90000153,3,4,1
30730,86,2019,35980,8088,145,54.29999924,2,4,1
30731,9,2018,26220,19504,145,46.29999924,2,4,1
30732,88,2020,59993,500,145,37.70000076,3,4,1
30733,3,2020,28993,500,145,67.30000305,2,4,1
30734,85,2020,29993,500,145,38.70000076,2,4,5
30735,1,2019,20980,2985,150,44.09999847,1.5,2,5
30736,1,2019,20980,6553,150,44.09999847,1.5,2,5
30737,3,2017,12900,47301,20,74.30000305,1.5,2,1
30738,84,2017,14600,39460,150,68.90000153,2,2,1
30739,84,2017,14600,41334,20,68.90000153,2,2,1
30740,86,2019,29980,6231,145,54.29999924,2,4,1
30741,1,2019,15940,7913,145,53.29999924,1.5,2,5
30742,8,2019,31480,7217,145,47.90000153,3,4,1
30743,1,2015,16491,27411,305,35.29999924,3,2,5
30744,85,2019,30700,14352,150,34,2,4,5
30745,7,2017,20999,27500,145,56.5,3,4,1
30746,3,2020,32993,500,145,47.09999847,2,4,1
30747,86,2020,39993,500,145,54.29999924,2,4,1
30748,87,2020,48993,500,145,26.89999962,3,4,5
30749,93,2020,33993,603,145,38.70000076,2,4,5
30750,3,2019,20450,3422,145,65.69999695,2,4,1
30751,7,2019,22480,5567,145,56.5,2,2,1
30752,7,2019,24475,12991,145,48.70000076,2,4,1
30753,11,2019,51990,4279,145,41.5,3,4,1
30754,90,2019,67990,6331,145,24.79999924,3,4,5
30755,8,2019,24940,112,145,45.59999847,2,4,5
30756,3,2019,23980,110,145,60.09999847,2,2,1
30757,7,2013,11430,36578,160,44.79999924,2,4,5
30758,1,2016,18998,13857,260,36.20000076,3,2,5
30759,7,2019,28998,7441,150,54.29999924,2,2,1
30760,7,2018,17998,54762,150,48.70000076,2,4,5
30761,84,2016,19998,11927,150,55.40000153,2,4,1
30762,7,2019,17480,20410,150,48.70000076,2,4,5
30763,8,2018,17980,27120,150,48.70000076,2,4,5
30764,8,2017,23290,28893,145,50.40000153,3,4,1
30765,9,2020,36993,500,145,49.59999847,2,4,3
30766,9,2016,18656,25695,160,51.40000153,3,4,1
30767,88,2016,29570,33541,200,47.09999847,3,1,1
30768,7,2016,20391,27547,150,53.29999924,3,4,1
30769,9,2017,22430,11333,150,65.69999695,2,4,1
30770,84,2017,19371,21293,150,60.09999847,2,4,1
30771,8,2019,24390,6018,145,45.59999847,2,4,5
30772,7,2018,22110,26309,145,51.40000153,3,4,1
30773,8,2019,26190,7350,145,48.70000076,2,4,5
30774,1,2017,20990,17774,200,39.79999924,3,4,5
30775,1,2016,17890,26193,260,36.20000076,3,2,5
30776,8,2017,23760,17329,160,50.40000153,3,4,1
30777,3,2019,22600,3574,145,48.70000076,2,4,1
30778,1,2019,24500,4064,145,57.70000076,1.5,2,1
30779,7,2015,15541,79978,160,51.40000153,3,4,1
30780,9,2019,34500,1007,135,156.8999939,2,4,3
30781,1,2018,15291,19062,150,44.09999847,2,4,1
30782,1,2016,12741,23114,20,68.90000153,2,2,1
30783,1,2016,14991,17236,20,68.90000153,1.5,4,1
30784,9,2019,32250,1400,135,156.8999939,2,4,3
30785,1,2017,18471,8500,150,47.90000153,2,4,5
30786,7,2017,22290,19462,145,56.5,3,4,1
30787,90,2019,74140,3300,145,33.59999847,3,4,1
30788,3,2019,18495,4568,145,52.29999924,2,4,1
30789,8,2017,22990,29607,160,50.40000153,3,4,1
30790,1,2019,26390,3667,145,40.40000153,1.5,4,5
30791,3,2019,23290,2801,145,47.90000153,2,4,5
30792,8,2019,30991,4762,145,41.5,3,4,5
30793,86,2019,33980,1962,150,54.29999924,2,4,1
30794,8,2019,24490,7604,150,65.69999695,2,4,1
30795,8,2019,25490,6782,150,48.70000076,2,4,5
30796,8,2019,27290,4476,145,58.90000153,2,4,1
30797,84,2019,30990,7250,145,36.70000076,2,4,1
30798,85,2019,27990,4362,145,39.20000076,2,4,5
30799,8,2018,20590,30000,150,48.70000076,2,4,5
30800,8,2018,20590,16500,150,48.70000076,2,4,5
30801,8,2018,20590,17000,150,48.70000076,2,4,5
30802,87,2019,37990,9168,150,40.90000153,3,4,1
30803,87,2019,35990,3098,150,42.79999924,2,4,1
30804,45,2018,64980,4477,135,141.1999969,1.5,1,3
30805,54,2015,29490,37724,325,32.5,3,4,5
30806,8,2019,31980,10,145,45.59999847,2,1,5
30807,7,2019,25980,3317,145,52.29999924,2,4,1
30808,88,2019,51000,3536,145,27.20000076,3,4,5
30809,54,2019,46000,1501,145,32.5,3,4,5
30810,9,2019,28790,5432,145,60.09999847,2,4,1
30811,9,2019,26400,4237,145,50.40000153,2,4,5
30812,11,2019,52490,3200,145,44.09999847,3,4,1
30813,12,2019,59790,1600,145,33.20000076,3,4,5
30814,84,2015,17291,29135,125,57.59999847,2,4,1
30815,7,2015,12567,24619,20,74.30000305,2,1,1
30816,7,2017,15460,24628,145,47.90000153,2,4,5
30817,1,2016,18951,38478,200,39.79999924,3,4,5
30818,9,2014,10270,71302,30,62.79999924,2,1,1
30819,7,2015,9802,61887,30,62.79999924,2,2,1
30820,3,2018,16347,11141,145,42.20000076,1.5,2,5
30821,7,2016,17498,28897,145,54.29999924,3,4,1
30822,88,2016,27980,31664,160,50.40000153,2,1,1
30823,87,2017,26491,30485,150,47.90000153,3,4,1
30824,8,2016,17340,33011,30,65.69999695,2,4,1
30825,7,2019,35230,4602,135,8.800000191,2,4,3
30826,89,2018,37980,11188,150,40.90000153,3,4,1
30827,86,2019,41980,6501,150,36.70000076,3,4,1
30828,7,2019,29980,8127,145,48.70000076,2,4,1
30829,9,2019,30980,3718,145,62.79999924,2,1,1
30830,88,2019,49980,3951,145,37.70000076,3,1,1
30831,84,2019,25480,5163,145,39.20000076,2,4,5
30832,85,2019,28980,1325,145,39.20000076,2,1,5
30833,9,2019,30980,2420,135,156.8999939,2,4,3
30834,9,2019,30980,2215,135,156.8999939,2,4,3
30835,8,2016,19480,52783,235,38.20000076,3,4,5
30836,84,2016,17980,28322,125,57.59999847,2,4,1
30837,1,2016,14990,10937,30,65.69999695,2,2,1
30838,84,2017,20991,25839,160,44.79999924,2,4,5
30839,1,2016,19290,21132,235,37.70000076,3,4,5
30840,3,2016,15690,18586,125,51.40000153,1.5,4,5
30841,86,2019,32660,6962,145,48.70000076,3,4,1
30842,54,2015,29997,20100,300,34,3,4,5
30843,1,2019,20980,4630,145,44.09999847,1.5,2,5
30844,3,2019,21980,6258,135,148.6999969,1.5,1,3
30845,1,2019,17980,10672,145,74.30000305,2,4,1
30846,86,2015,19980,37790,150,54.29999924,2,4,1
30847,11,2019,47980,12038,150,44.09999847,3,4,1
30848,86,2019,32980,1961,150,54.29999924,2,4,1
30849,9,2019,31480,4659,150,60.09999847,3,4,1
30850,84,2013,12680,32543,200,40.90000153,2,2,5
30851,1,2016,16480,20308,145,47.90000153,1.600000024,4,5
30852,84,2019,27980,5845,145,50.40000153,2,4,1
30853,7,2019,29480,2802,145,54.29999924,2,2,1
30854,9,2017,24480,26971,145,62.79999924,2,4,1
30855,3,2020,20980,10,145,52.29999924,1.5,2,5
30856,1,2016,14480,37529,20,68.90000153,1.5,4,1
30857,87,2019,36980,2740,145,42.79999924,2,4,1
30858,9,2019,31490,2019,150,48.70000076,2,4,5
30859,7,2019,27480,9155,145,41.5,2,4,5
30860,84,2019,26490,9113,145,50.40000153,2,4,1
30861,7,2020,31980,10,145,50.40000153,2,4,1
30862,88,2019,56980,11449,145,33.59999847,3,4,1
30863,52,2019,45980,1287,145,29.10000038,3,4,5
30864,85,2019,31980,1151,145,50.40000153,2,4,1
30865,10,2019,33980,10813,145,53.29999924,3,4,1
30866,7,2019,27480,6113,145,42.20000076,2,4,5
30867,86,2019,36490,5277,145,48.70000076,3,1,1
30868,88,2019,47980,8548,145,37.70000076,3,1,1
30869,1,2019,19480,6993,145,67.30000305,2,1,1
30870,88,2019,46980,5073,145,37.70000076,3,1,1
30871,8,2019,23480,5738,145,65.69999695,2,1,1
30872,88,2019,46980,8371,145,37.70000076,3,4,1
30873,1,2019,20990,7990,145,65.69999695,2,1,1
30874,8,2019,25990,6519,145,58.90000153,2,1,1
30875,7,2016,14250,27779,30,64.19999695,2,2,1
30876,7,2016,17647,20793,145,56.5,3,1,1
30877,7,2015,18907,27649,260,36.70000076,3,1,5
30878,84,2018,21947,7283,145,39.20000076,2,1,5
30879,93,2020,32490,10,145,37.20000076,2,4,5
30880,85,2020,24990,10,145,47.90000153,2,4,1
30881,3,2020,20980,10,145,50.40000153,1.5,4,5
30882,3,2020,20980,10,145,50.40000153,1.5,4,5
30883,1,2018,17980,8067,145,52.29999924,1.5,2,5
30884,1,2017,15490,28646,145,68.90000153,2,4,1
30885,9,2017,25980,15856,200,39.20000076,3,4,5
30886,84,2017,20980,21330,160,44.79999924,2,4,5
30887,8,2015,17980,35255,160,44.09999847,2,4,5
30888,1,2017,18480,39201,150,36.20000076,3,2,5
30889,84,2019,26480,3737,150,48.70000076,2,4,5
30890,8,2019,23480,7107,150,48.70000076,2,4,5
30891,84,2017,20980,31630,150,55.40000153,2,4,1
30892,89,2015,26980,51447,205,47.09999847,3,4,1
30893,8,2018,24990,16790,150,60.09999847,2,4,1
30894,7,2017,16690,14348,150,48.70000076,2,2,5
30895,1,2013,8990,37233,150,49.59999847,1.600000024,2,5
30896,8,2018,18797,9788,145,62.79999924,2,2,1
30897,8,2018,18997,8269,145,62.79999924,2,2,1
30898,8,2014,11870,77209,125,60.09999847,2,4,1
30899,9,2014,14090,62890,160,51.40000153,3,4,1
30900,1,2016,9891,49811,0,83.09999847,1.5,2,1
30901,10,2020,37980,11,145,53.29999924,3,4,1
30902,7,2019,27490,13994,145,42.20000076,2,4,5
30903,7,2015,15980,30569,30,62.79999924,2,4,1
30904,84,2019,27980,3782,145,48.70000076,2,4,5
30905,84,2016,18187,21225,125,57.59999847,2,1,1
30906,89,2019,58480,2018,145,26.39999962,3,4,5
30907,88,2014,23980,51252,200,45.59999847,3,1,1
30908,10,2020,34490,5,145,42.79999924,2,4,5
30909,7,2016,13980,40146,145,47.90000153,2,4,5
30910,1,2019,20980,3483,145,44.09999847,1.5,2,5
30911,7,2019,26980,5966,145,52.29999924,2,4,1
30912,7,2019,24480,5776,145,55.40000153,2,4,1
30913,85,2019,28490,4161,145,58.90000153,2,4,1
30914,84,2019,26480,2372,150,48.70000076,2,4,5
30915,85,2019,27980,3690,150,39.20000076,2,4,5
30916,84,2016,16150,36956,30,65.69999695,2,4,1
30917,1,2018,16991,27500,150,62.79999924,2,2,1
30918,84,2016,14991,21242,20,68.90000153,2,2,1
30919,84,2017,22491,16578,150,57.59999847,2,4,1
30920,9,2017,24171,10131,125,60.09999847,2,4,1
30921,7,2017,16891,17907,150,43.5,2,2,5
30922,3,2020,20980,9,150,50.40000153,1.5,4,5
30923,7,2020,32450,104,150,40.40000153,2,4,5
30924,1,2019,32990,3883,145,34.5,2,4,5
30925,9,2019,34990,3425,145,60.09999847,2,4,1
30926,7,2016,14920,59695,145,56.5,3,1,1
30927,7,2016,13207,32672,125,51.40000153,1.5,1,5
30928,7,2017,17710,45646,145,56.5,3,1,1
30929,84,2018,23310,12857,145,60.09999847,2,1,1
30930,9,2018,25450,19486,135,156.8999939,2,1,3
30931,8,2015,16514,33802,30,65.69999695,2,4,1
30932,1,2016,13553,17787,125,52.29999924,1.5,2,5
30933,87,2019,37980,1852,145,40.40000153,3,4,1
30934,9,2020,34840,105,145,44.79999924,2,4,3
30935,87,2019,35480,7414,145,42.79999924,2,4,1
30936,9,2015,18995,15804,160,50.40000153,3,4,1
30937,84,2016,17195,18960,125,60.09999847,2,2,1
30938,7,2017,15995,24624,145,51.40000153,2,1,5
30939,7,2015,16350,21000,160,43.5,2,4,5
30940,3,2017,15950,29000,125,57.59999847,2,4,1
30941,7,2017,15995,34700,150,64.19999695,2,4,1
30942,8,2016,17029,35444,30,65.69999695,2,1,1
30943,8,2018,18280,17024,145,46.29999924,2,2,5
30944,7,2016,18080,22186,200,43.5,2,1,5
30945,1,2017,18690,26140,145,61.40000153,2,1,1
30946,87,2019,40990,10,145,40.90000153,3,4,1
30947,86,2019,34990,10,145,54.29999924,2,1,1
30948,86,2019,37990,3934,145,54.29999924,2,4,1
30949,7,2019,39980,3007,150,34.90000153,3,4,5
30950,7,2017,14990,18452,30,67.30000305,2,2,1
30951,3,2017,13990,18847,150,55.40000153,1.5,4,5
30952,86,2020,42990,6235,150,36.70000076,3,4,1
30953,1,2020,28990,1129,150,51.40000153,2,4,1
30954,9,2019,26990,13929,150,65.69999695,2,4,1
30955,88,2019,51990,102,150,37.70000076,3,4,1
30956,88,2019,54995,102,150,37.70000076,3,4,1
30957,3,2020,23990,105,145,47.09999847,2,4,1
30958,93,2020,29990,11,145,38.70000076,2,4,5
30959,7,2020,28990,14,145,50.40000153,2,4,1
30960,9,2020,27980,105,145,52.29999924,2,4,3
30961,9,2020,28990,103,145,50.40000153,2,4,5
30962,7,2018,18500,30749,145,60.09999847,2,4,1
30963,1,2018,14724,24676,145,62.79999924,2,2,1
30964,42,2016,16482,43695,0,470.7999878,0,1,3
30965,3,2014,17998,17787,260,37.20000076,3,4,5
30966,7,2019,29998,8421,150,52.29999924,2,4,1
30967,8,2019,24490,4469,145,48.70000076,2,1,5
30968,3,2019,19490,5512,145,42.79999924,1.5,2,5
30969,3,2019,18480,10250,145,42.20000076,1.5,2,5
30970,8,2018,21980,10030,145,65.69999695,2,4,1
30971,3,2020,20980,13,145,50.40000153,1.5,4,5
30972,54,2019,49980,934,150,34,3,4,5
30973,1,2016,18990,11538,200,39.79999924,3,4,5
30974,7,2019,24990,3271,145,64.19999695,2,2,1
30975,88,2019,49990,102,150,37.70000076,3,4,1
30976,3,2015,15980,38403,125,58.90000153,2,4,1
30977,7,2020,24990,101,150,56.5,2,2,1
30978,9,2020,33850,103,150,44.79999924,2,4,3
30979,7,2015,15990,46486,150,48.70000076,2,4,5
30980,85,2020,34990,103,150,34,2,4,5
30981,93,2020,34990,101,150,37.20000076,2,4,5
30982,8,2016,15990,39024,30,65.69999695,2,4,1
30983,8,2018,21850,29101,145,65.69999695,2,4,1
30984,1,2019,21990,1834,145,56.5,2,2,1
30985,3,2017,17450,22661,150,62.79999924,1.5,2,1
30986,86,2019,35990,21767,150,34.5,3,4,5
30987,1,2020,23990,3399,150,53.29999924,2,2,1
30988,9,2020,27990,105,145,49.59999847,2,4,3
30989,7,2020,23990,105,145,56.5,2,2,1
30990,8,2020,24490,105,145,65.69999695,2,4,1
30991,9,2020,28990,103,145,62.79999924,2,4,3
30992,7,2019,28750,3858,145,52.29999924,2,4,1
30993,9,2014,12995,38094,30,62.79999924,2,4,1
30994,84,2016,14990,31915,20,68.90000153,2,2,1
30995,8,2015,15780,33636,145,55.40000153,2,2,1
30996,9,2020,26990,104,145,50.40000153,2,4,5
30997,9,2019,26790,9535,145,65.69999695,2,4,1
30998,8,2015,16980,27142,30,65.69999695,2,4,1
30999,1,2016,12990,37179,30,65.69999695,2,2,1
31000,85,2020,25990,101,145,40.40000153,2,4,5
31001,7,2020,31490,105,145,51.40000153,2,4,1
31002,54,2020,47950,105,145,32.5,3,4,5
31003,1,2019,23780,5831,145,40.40000153,1.5,4,5
31004,7,2020,22990,101,145,58.90000153,2,2,1
31005,93,2020,30990,105,145,38.70000076,2,4,5
31006,85,2020,26450,2095,145,40.40000153,2,4,5
31007,8,2019,23995,2129,145,45.59999847,2,4,5
31008,54,2019,42485,5486,145,34,3,4,5
31009,10,2016,26580,15668,260,35.79999924,3,4,5
31010,88,2019,50990,4729,145,37.70000076,3,4,1
31011,8,2018,22440,18501,145,48.70000076,2,4,5
31012,7,2019,23980,6251,145,62.79999924,2,4,1
31013,8,2019,23750,2791,145,45.59999847,2,4,5
31014,3,2020,23990,1743,150,50.40000153,1.5,4,5
31015,85,2020,23990,1576,150,38.70000076,2,4,5
31016,7,2019,27450,2039,145,54.29999924,2,2,1
31017,7,2019,28990,104,145,54.29999924,2,2,1
31018,84,2019,27490,105,145,40.40000153,2,2,1
31019,93,2020,30990,101,145,38.70000076,2,4,5
31020,87,2020,45990,7724,145,37.20000076,3,4,1
31021,7,2020,37990,5875,145,45.59999847,3,4,1
31022,89,2020,55890,3340,145,34.90000153,3,4,1
31023,8,2019,24990,102,145,65.69999695,2,4,1
31024,3,2019,20950,11757,145,47.90000153,2,4,5
31025,1,2019,15990,10069,145,72.40000153,1.5,2,1
31026,85,2018,23450,11594,145,58.90000153,2,4,1
31027,9,2017,22990,15985,150,65.69999695,2,4,1
31028,1,2017,21980,16718,150,39.79999924,3,4,5
31029,86,2020,37990,6992,150,54.29999924,2,4,1
31030,89,2017,32990,19311,150,47.09999847,3,4,1
31031,52,2020,44995,101,150,29.10000038,3,4,5
31032,7,2019,24950,1241,145,62.79999924,2,1,1
31033,88,2019,44875,11918,145,37.70000076,3,1,1
31034,7,2019,28950,4416,145,52.29999924,2,4,1
31035,7,2019,24990,4697,145,64.19999695,2,2,1
31036,86,2018,29980,5458,145,56.5,2,4,1
31037,54,2019,48940,13,145,32.5,3,4,5
31038,12,2020,59990,5490,145,31.70000076,3,4,5
31039,93,2020,33850,103,145,37.20000076,2,4,5
31040,85,2020,24850,101,145,52.29999924,2,4,1
31041,9,2020,26990,102,145,52.29999924,2,4,5
31042,9,2020,29990,103,145,60.09999847,2,4,3
31043,7,2019,24640,5627,145,47.90000153,2,4,5
31044,9,2019,26350,8351,145,65.69999695,2,4,1
31045,9,2019,26350,6360,145,65.69999695,2,4,1
31046,9,2019,26350,12241,145,65.69999695,2,4,1
31047,8,2019,24975,7670,145,65.69999695,2,4,1
31048,85,2019,24890,3616,145,61.40000153,2,4,1
31049,86,2016,24950,30205,200,47.09999847,3,4,1
31050,9,2020,38990,105,145,53.29999924,3,4,1
31051,85,2019,23975,9872,145,61.40000153,2,4,1
31052,89,2018,37790,16334,145,40.90000153,3,4,1
31053,3,2020,22990,13,145,47.90000153,2,4,5
31054,8,2020,25980,101,145,65.69999695,2,4,1
31055,84,2019,28790,5628,145,44.79999924,2,4,5
31056,7,2019,23980,1989,145,47.90000153,2,4,5
31057,9,2019,26340,5441,145,65.69999695,2,4,1
31058,7,2019,28450,8114,145,48.70000076,2,4,1
31059,9,2019,26350,7460,145,65.69999695,2,4,1
31060,84,2019,28790,5559,145,44.79999924,2,4,5
31061,9,2017,19990,36779,145,62.79999924,2,4,1
31062,7,2017,23990,18224,145,53.29999924,3,4,1
31063,85,2019,24775,103,145,39.20000076,2,4,5
31064,7,2019,31450,2804,145,52.29999924,2,4,1
31065,7,2019,32990,4327,145,49.59999847,2,4,1
31066,9,2020,33990,3704,145,49.59999847,2,4,3
31067,7,2020,42990,3698,145,43.5,3,4,1
31068,8,2018,21980,17503,145,48.70000076,2,4,5
31069,84,2019,26950,4269,145,60.09999847,2,4,1
31070,3,2019,23490,19,145,49.59999847,2,4,1
31071,9,2019,31450,13,145,48.70000076,2,1,5
31072,9,2019,33950,12,145,53.29999924,3,1,1
31073,54,2019,41945,102,145,34,3,4,5
31074,88,2020,52990,5899,145,37.70000076,3,4,1
31075,84,2016,17990,26656,125,57.59999847,2,4,1
31076,88,2013,17990,53102,300,38.20000076,3,1,1
31077,7,2019,31450,3965,145,40.90000153,2,4,5
31078,86,2013,12220,73312,160,50.40000153,2,4,1
31079,7,2018,18998,35722,150,62.79999924,2,4,1
31080,1,2019,15498,9391,145,38.70000076,1.5,2,5
31081,1,2018,16998,11784,145,49.59999847,2,2,1
31082,1,2019,17498,11211,150,70.59999847,1.5,2,1
31083,7,2019,20147,4393,145,48.70000076,2,1,5
31084,9,2015,12950,54386,30,62.79999924,2,4,1
31085,7,2015,15995,33003,145,56.5,3,1,1
31086,8,2017,19300,22945,145,48.70000076,2,4,5
31087,8,2019,26980,17,145,55.40000153,3,1,1
31088,89,2016,29980,38494,200,47.09999847,3,1,1
31089,86,2019,30780,4464,145,54.29999924,2,1,1
31090,7,2019,38980,4025,150,43.5,3,4,1
31091,93,2015,17990,18089,205,41.5,2,2,5
31092,3,2019,24480,8950,145,57.70000076,2,4,1
31093,8,2018,24980,32785,145,41.5,3,4,5
31094,84,2019,27890,4884,145,44.79999924,2,4,5
31095,84,2019,27890,5490,145,44.79999924,2,4,5
31096,88,2019,56980,9192,145,33.59999847,3,4,1
31097,1,2014,13990,20402,30,64.19999695,2,4,1
31098,88,2017,32990,31500,145,47.09999847,3,1,1
31099,10,2020,34490,6,145,42.79999924,2,4,5
31100,7,2019,26980,10405,150,52.29999924,2,4,1
31101,12,2020,56990,3242,150,33.59999847,3,4,5
31102,86,2019,40990,9330,150,36.70000076,3,4,1
31103,87,2019,36980,2294,150,40.90000153,3,4,1
31104,8,2019,30980,8215,150,50.40000153,3,4,1
31105,8,2019,30490,4984,150,49.59999847,3,4,1
31106,8,2019,23490,7041,150,60.09999847,2,4,1
31107,86,2019,34980,5253,150,54.29999924,2,4,1
31108,85,2019,28780,5321,150,50.40000153,2,4,1
31109,1,2018,23990,4664,150,39.79999924,3,4,5
31110,87,2019,36490,8432,150,42.79999924,2,4,1
31111,1,2019,19980,15,145,72.40000153,1.5,2,1
31112,1,2019,20980,15,145,68.90000153,2,2,1
31113,3,2019,24490,9531,150,64.19999695,2,4,1
31114,8,2019,24490,4954,150,65.69999695,2,4,1
31115,8,2019,28980,3169,150,53.29999924,3,4,1
31116,7,2019,31990,6313,150,41.5,2,4,5
31117,8,2019,25590,8268,150,60.09999847,2,4,1
31118,84,2019,25990,7164,150,60.09999847,2,4,1
31119,84,2019,26480,9385,145,48.70000076,2,4,5
31120,84,2019,26490,8785,145,50.40000153,2,4,1
31121,88,2019,48990,6046,145,27.20000076,3,4,5
31122,54,2019,41490,123,145,34,3,1,5
31123,3,2019,22980,15,145,53.29999924,1.5,1,5
31124,8,2019,24980,1652,145,65.69999695,2,4,1
31125,54,2015,29990,26637,300,34,3,4,5
31126,9,2019,32980,9509,145,53.29999924,3,1,1
31127,7,2019,37890,4713,145,34.90000153,3,4,5
31128,85,2020,26980,2501,150,38.70000076,2,4,5
31129,86,2019,34980,5014,150,54.29999924,2,4,1
31130,1,2019,24480,8026,145,53.29999924,2,4,1
31131,9,2016,15990,31200,20,68.90000153,2,4,1
31132,84,2019,27990,4292,145,48.70000076,2,4,5
31133,9,2015,15990,29952,30,62.79999924,2,4,1
31134,86,2019,33980,5427,145,54.29999924,2,4,1
31135,85,2020,25980,23,145,61.40000153,2,4,1
31136,93,2020,29490,13,145,38.70000076,2,4,5
31137,1,2014,12490,9024,125,50.40000153,1.600000024,4,5
31138,84,2016,20490,30715,125,57.59999847,2,1,1
31139,88,2019,45980,9617,145,37.70000076,3,4,1
31140,9,2018,23290,26715,150,68.90000153,2,4,1
31141,1,2017,21980,24965,150,39.79999924,3,4,5
31142,8,2019,23480,18980,150,58.90000153,2,4,1
31143,7,2017,23990,40010,150,49.59999847,3,4,1
31144,86,2019,40980,3082,150,36.70000076,3,4,1
31145,1,2019,29490,3069,150,34.5,2,4,5
31146,1,2016,16490,27402,150,47.90000153,2,4,5
31147,7,2019,38480,4816,145,43.5,3,1,1
31148,12,2019,58990,3948,145,33.20000076,3,1,5
31149,85,2019,26980,4484,145,39.20000076,2,4,5
31150,85,2019,28990,2714,145,39.20000076,2,4,5
31151,7,2019,31980,123,145,41.5,2,1,5
31152,3,2019,30480,123,145,38.20000076,3,1,5
31153,8,2016,23480,27214,200,41.5,3,1,5
31154,1,2019,18940,7632,145,68.90000153,1.5,4,1
31155,8,2019,23490,6567,145,48.70000076,2,4,5
31156,7,2019,25480,9309,145,57.70000076,2,4,1
31157,7,2017,15490,22723,150,48.70000076,2,2,5
31158,1,2019,18980,8328,145,65.69999695,2,2,1
31159,1,2019,27480,1178,145,51.40000153,2,4,1
31160,7,2019,25900,8010,145,45.59999847,2,4,5
31161,84,2019,27780,5490,145,38.70000076,2,4,5
31162,3,2019,22990,8452,145,61.40000153,2,1,1
31163,3,2019,20490,8171,145,51.40000153,2,4,1
31164,3,2019,20690,8841,145,51.40000153,2,4,1
31165,3,2019,20490,3578,145,51.40000153,2,4,1
31166,7,2019,24990,4990,145,62.79999924,2,4,1
31167,3,2019,19780,12320,145,40.90000153,1.5,4,5
31168,3,2019,19990,7891,145,65.69999695,2,4,1
31169,3,2019,23490,7561,145,47.90000153,2,1,5
31170,84,2019,29980,11919,145,60.09999847,2,1,1
31171,1,2019,18480,10302,145,70.59999847,1.5,2,1
31172,1,2019,20980,6215,145,44.09999847,1.5,2,5
31173,3,2020,20980,11,145,50.40000153,1.5,4,5
31174,1,2019,19980,12166,145,67.30000305,2,4,1
31175,7,2017,18490,32500,150,64.19999695,2,4,1
31176,7,2016,18490,15634,125,57.59999847,2,4,1
31177,3,2018,18480,3580,145,52.29999924,1.5,2,5
31178,9,2019,30980,4003,145,55.40000153,2,4,1
31179,8,2016,18990,17944,30,65.69999695,2,1,1
31180,8,2018,18990,28970,145,45.59999847,2,1,5
31181,9,2017,22998,14459,145,65.69999695,2,1,1
31182,1,2019,15980,4968,145,53.29999924,1.5,2,5
31183,7,2019,26980,6506,145,52.29999924,2,4,1
31184,88,2019,72990,4799,140,188.3000031,3,4,3
31185,88,2014,26990,37563,205,47.09999847,3,1,1
31186,10,2015,20490,46659,160,49.59999847,3,4,1
31187,9,2017,24470,15335,145,65.69999695,2,4,1
31188,86,2019,30190,20792,145,30.39999962,2,4,5
31189,3,2016,20701,27749,200,39.79999924,3,4,5
31190,7,2018,19998,59348,150,57.59999847,2,4,1
31191,1,2017,20998,15010,145,39.79999924,3,4,5
31192,1,2017,19845,20000,205,39.79999924,3,4,5
31193,84,2016,19499,12389,125,57.59999847,2,1,1
31194,85,2019,31800,2188,150,34.90000153,2,4,5
31195,84,2017,23680,6147,145,60.09999847,2,4,1
31196,9,2019,26800,3979,145,65.69999695,2,4,1
31197,84,2019,25990,4357,145,60.09999847,2,4,1
31198,12,2019,58940,1135,145,40.40000153,3,4,1
31199,1,2016,11985,22054,20,72.40000153,1.5,2,1
31200,88,2016,27785,49092,200,47.09999847,3,1,1
31201,9,2016,20390,11454,160,51.40000153,3,4,1
31202,8,2018,21415,14299,145,48.70000076,2,4,5
31203,1,2016,14270,40358,30,65.69999695,2,2,1
31204,86,2019,31190,14594,145,30.39999962,2,4,5
31205,84,2019,26690,8140,145,35.29999924,2,4,5
31206,7,2019,37980,2459,145,34.90000153,3,4,5
31207,7,2019,26480,2236,145,54.29999924,2,2,1
31208,3,2019,20980,6235,145,50.40000153,1.5,4,5
31209,11,2019,52700,706,145,44.09999847,3,4,1
31210,1,2019,24490,7645,145,41.5,1.5,2,5
31211,1,2019,21990,7734,145,41.5,1.5,2,5
31212,3,2019,17990,9401,145,56.5,1.5,4,1
31213,85,2019,24790,10058,145,52.29999924,2,4,1
31214,3,2020,34975,5,145,48.70000076,2,4,1
31215,7,2019,27480,3910,145,42.20000076,2,4,5
31216,7,2019,25900,6930,145,42.20000076,2,4,5
31217,8,2019,21970,9846,145,65.69999695,2,1,1
31218,7,2019,28480,6178,145,41.5,2,1,5
31219,1,2019,19490,7990,145,65.69999695,2,2,1
31220,7,2017,18980,26284,145,62.79999924,2,4,1
31221,85,2019,23980,6351,145,61.40000153,2,1,1
31222,7,2019,26495,10922,145,41.5,2,4,5
31223,1,2015,13440,66471,145,47.90000153,1.600000024,4,5
31224,3,2017,19980,25154,200,39.79999924,3,1,5
31225,7,2019,26480,5983,145,47.90000153,2,4,5
31226,87,2019,41980,5769,145,37.20000076,3,1,1
31227,7,2019,21220,19494,145,48.70000076,2,4,5
31228,89,2019,61895,1629,145,34.90000153,3,4,1
